grapheme	label	olaph	espeak	gruut	olaph_source	olaph_splits	olaph_per	espeak_per	gruut_per	olaph_llm	byt5	olaph_llm_per	byt5_per
rhodiques	ʁɔdik	ʁɔdik	ʁodik	ʁɔdik	compound	rho|dique|s	0.0	0.2	0.0	ʁɔdik	ʁɔdik	0.0	0.0
rhodium	ʁɔdjɔm	ʁɔdjɔm	ʁodjɔm	ʁɔdjɔm	compound	rho|diu|m	0.0	0.16666666666666666	0.0	ʁɔdjɔm	ʁɔdjɔm	0.0	0.0
rhème	ʁɛm	ʁɛm	ʁɛm	ʁɛm	compound	[]	0.0	0.0	0.0	ʁɛm	ʁɛm	0.0	0.0
rhéométrique	ʁeɔmetʁik	iʁeɔmetʁik	ʁeometʁik	ʁeɔmetʁik	compound	rhé|ométrique	0.1	0.1111111111111111	0.0	ʁeɔmetʁik	ʁeɔmetʁik	0.0	0.0
rhétoriquement	ʁetɔʁikmɑ	ʁetɔʁikmɑ	ʁetoʁikmɑ	ʁetɔʁikmɑ	compound	rhétorique|ment	0.0	0.1111111111111111	0.0	ʁetɔʁikmɑ̃	ʁetɔʁikmɑ̃	0.1	0.1
rhô	ʁo	ʁo	ʁo	ʁo	compound	r|h|ô	0.0	0.0	0.0	ʁo	ʁo	0.0	0.0
rhônalpine	ʁonalpin	ʁonalpin	ʁonalpin	ʁonalpin	compound	r|h|ô|nal|pine	0.0	0.0	0.0	ʁonalpin	ʁonalpin	0.0	0.0
riabilité	ʁjabilite	ʁijabilite	ʁiabilite	ʁjabilite	compound	ria|bilité	0.1	0.1111111111111111	0.0	ʁijabilite	ʁiabilite	0.1	0.1111111111111111
ribaudequin	ʁibodkɛ	ʁibodkɛ	ʁibodəkɛ	ʁibodkɛ	compound	ribaude|quin	0.0	0.125	0.0	ʁibodkɛ̃	ʁibodkɛ̃	0.125	0.125
ribaudequins	ʁibodkɛ	ʁibodkɛ	ʁibodəkɛ	ʁibodkɛ	compound	ribaude|quin|s	0.0	0.125	0.0	ʁibodkɛ̃	ʁibodkɛ̃	0.125	0.125
ribote	ʁibɔt	ʁibɔt	ʁibɔt	ʁibɔt	compound	ri|bote	0.0	0.0	0.0	ʁibɔt	ʁibɔt	0.0	0.0
ribouler	ʁibule	ʁibule	ʁibule	ʁibule	compound	ri|bouler	0.0	0.0	0.0	ʁibule	ʁibule	0.0	0.0
rifaine	ʁifɛn	ʁifɛn	ʁifɛn	ʁifɛn	compound	rif|aine	0.0	0.0	0.0	ʁifɛn	ʁifɛn	0.0	0.0
riflard	ʁiflaʁ	ʁiflaʁ	ʁiflaʁ	ʁiflaʁ	compound	rif|lard	0.0	0.0	0.0	ʁiflaʁ	ʁiflaʁ	0.0	0.0
rifodé	ʁifɔde	ʁifɔde	ʁifode	ʁifɔde	compound	rif|od|é	0.0	0.16666666666666666	0.0	ʁifɔde	ʁifɔde	0.0	0.0
rimaye	ʁimaj	ʁimaa	ʁimɛj	ʁimɛ	compound	rima|ye	0.2	0.2	0.5	ʁimaj	ʁimɛj	0.0	0.2
ringgit	ʁinɡit	ʁiŋʒi	ʁɛɡi	ʁiŋʒi	compound	ring|git	0.6	0.75	0.6	ʁiŋʒi	ʁɛ̃gi	0.6	0.8
ripicole	ʁipikɔl	ʁipikɔl	ʁipikɔl	ʁipikɔl	compound	ri|picole	0.0	0.0	0.0	ʁipikɔl	ʁipikɔl	0.0	0.0
ripopée	ʁipɔpe	ʁipɔpe	ʁipope	ʁipɔpe	compound	ri|pop|ée	0.0	0.16666666666666666	0.0	ʁipɔpe	ʁipɔpe	0.0	0.0
ripoue	ʁipu	ʁipu	ʁipu	ʁipu	compound	ripou|e	0.0	0.0	0.0	ʁipu	ʁipu	0.0	0.0
risqueur	ʁiskœʁ	ʁiskœʁ	ʁiskœʁ	ʁiskœʁ	compound	risque|ur	0.0	0.0	0.0	ʁiskœʁ	ʁiskœʁ	0.0	0.0
risqueuse	ʁiskøz	ʁiskøz	ʁiskøz	ʁiskøz	compound	risque|use	0.0	0.0	0.0	ʁiskøz	ʁiskøz	0.0	0.0
ritale	ʁital	ʁital	ʁital	ʁital	compound	rital|e	0.0	0.0	0.0	ʁital	ʁital	0.0	0.0
roadmap	ʁɔdmap	ʁɔadmap	ʁɔadmap	ʁɔadmap	compound	ro|ad|ma|p	0.14285714285714285	0.14285714285714285	0.14285714285714285	ʁɔadmap	ʁɔadmap	0.14285714285714285	0.14285714285714285
roba	ʁɔba	ʁɔba	ʁoba	ʁɔba	compound	rob|a	0.0	0.25	0.0	ʁɔba	ʁɔba	0.0	0.0
robai	ʁɔbe	ʁɔbɛ	ʁobe	ʁɔbɛ	compound	rob|ai	0.25	0.25	0.25	ʁɔbɛ	ʁɔbɛ	0.25	0.25
robaient	ʁɔbɛ	ʁɔbɛ	ʁobɛ	ʁɔbɛ	compound	rob|aient	0.0	0.25	0.0	ʁɔbɛ	ʁɔbɛ	0.0	0.0
robais	ʁɔbɛ	ʁɔbɛ	ʁobɛ	ʁɔbɛ	compound	rob|ais	0.0	0.25	0.0	ʁɔbɛ	ʁɔbɛ	0.0	0.0
robait	ʁɔbɛ	ʁɔbɛ	ʁobɛ	ʁɔbɛ	compound	rob|ait	0.0	0.25	0.0	ʁɔbɛ	ʁɔbɛ	0.0	0.0
robant	ʁɔbɑ	ʁɔbɑ	ʁobɑ	ʁɔbɑ	compound	rob|ant	0.0	0.25	0.0	ʁɔbɑ̃	ʁɔbɑ̃	0.2	0.2
robas	ʁɔba	ʁɔba	ʁoba	ʁɔba	compound	rob|as	0.0	0.25	0.0	ʁɔba	ʁɔba	0.0	0.0
robasse	ʁɔbas	ʁɔbas	ʁobas	ʁɔbas	compound	rob|asse	0.0	0.2	0.0	ʁɔbas	ʁɔbas	0.0	0.0
robassent	ʁɔbas	ʁɔbas	ʁobas	ʁɔbas	compound	rob|assent	0.0	0.2	0.0	ʁɔbas	ʁɔbas	0.0	0.0
robasses	ʁɔbas	ʁɔbas	ʁobas	ʁɔbas	compound	rob|asses	0.0	0.2	0.0	ʁɔbas	ʁɔbas	0.0	0.0
robassiez	ʁɔbasje	ʁɔbasje	ʁobasje	ʁɔbasje	compound	rob|assiez	0.0	0.14285714285714285	0.0	ʁɔbasje	ʁɔbasje	0.0	0.0
robassions	ʁɔbasjɔ	ʁɔbasjɔ	ʁobasjɔ	ʁɔbasjɔ	compound	rob|assions	0.0	0.14285714285714285	0.0	ʁɔbasjɔ̃	ʁɔbasjɔ̃	0.125	0.125
robent	ʁɔb	ʁɔb	ʁob	ʁɔb	compound	robe|nt	0.0	0.3333333333333333	0.0	ʁɔb	ʁɔb	0.0	0.0
robera	ʁɔbʁa	ʁɔbea	ʁobʁa	ʁɔbəʁa	compound	rober|a	0.2	0.2	0.16666666666666666	ʁɔbəʁa	ʁɔbəʁa	0.16666666666666666	0.16666666666666666
roberai	ʁɔbʁe	ʁɔbeɛ	ʁobʁe	ʁɔbəʁɛ	compound	rober|ai	0.4	0.2	0.3333333333333333	ʁɔbəʁɛ	ʁɔbəʁɛ	0.3333333333333333	0.3333333333333333
roberaient	ʁɔbʁɛ	ʁɔbeɛ	ʁobʁɛ	ʁɔbəʁɛ	compound	rober|aient	0.2	0.2	0.16666666666666666	ʁɔbəʁɛ	ʁɔbəʁɛ	0.16666666666666666	0.16666666666666666
roberais	ʁɔbʁɛ	ʁɔbeɛ	ʁobʁɛ	ʁɔbəʁɛ	compound	rober|ais	0.2	0.2	0.16666666666666666	ʁɔbəʁɛ	ʁɔbəʁɛ	0.16666666666666666	0.16666666666666666
roberait	ʁɔbʁɛ	ʁɔbeɛ	ʁobʁɛ	ʁɔbəʁɛ	compound	rober|ait	0.2	0.2	0.16666666666666666	ʁɔbəʁɛ	ʁɔbəʁɛ	0.16666666666666666	0.16666666666666666
roberas	ʁɔbʁa	ʁɔbea	ʁobʁa	ʁɔbəʁa	compound	rober|as	0.2	0.2	0.16666666666666666	ʁɔbəʁa	ʁɔbəʁa	0.16666666666666666	0.16666666666666666
roberez	ʁɔbʁe	ʁɔbee	ʁobʁe	ʁɔbəʁe	compound	rober|ez	0.2	0.2	0.16666666666666666	ʁɔbəʁe	ʁɔbəʁe	0.16666666666666666	0.16666666666666666
roberons	ʁɔbʁɔ	ʁɔbeɔ	ʁobʁɔ	ʁɔbəʁɔ	compound	rober|ons	0.2	0.2	0.16666666666666666	ʁɔbəʁɔ̃	ʁɔbəʁɔ̃	0.2857142857142857	0.2857142857142857
roberont	ʁɔbʁɔ	ʁɔbeɔ	ʁobʁɔ	ʁɔbəʁɔ	compound	rober|ont	0.2	0.2	0.16666666666666666	ʁɔbəʁɔ̃	ʁɔbəʁɔ̃	0.2857142857142857	0.2857142857142857
robervalienne	ʁɔbɛʁvaljɛn	ʁɔbevaljɛn	ʁobɛʁvaljɛn	ʁɔbɛʁvaljɛn	compound	rober|val|ienne	0.2	0.09090909090909091	0.0	ʁɔbevaljɛn	ʁɔbɛʁvaljɛn	0.2	0.0
robiez	ʁɔbje	ʁɔbje	ʁobje	ʁɔbje	compound	rob|iez	0.0	0.2	0.0	ʁɔbje	ʁɔbje	0.0	0.0
robin	ʁɔbɛ	ʁɔbɛ	ʁobɛ	ʁɔbɛ	compound	rob|in	0.0	0.25	0.0	ʁɔbɛ	ʁɔbɛ̃	0.0	0.2
robions	ʁɔbjɔ	ʁɔbjɔ	ʁobjɔ	ʁɔbjɔ	compound	rob|ions	0.0	0.2	0.0	ʁɔbjɔ̃	ʁɔbjɔ̃	0.16666666666666666	0.16666666666666666
robons	ʁɔbɔ	ʁɔbɔ	ʁobɔ	ʁɔbɔ	compound	rob|ons	0.0	0.25	0.0	ʁɔbɔ̃	ʁɔbɔ̃	0.2	0.2
robâmes	ʁɔbam	ʁɔbam	ʁobam	ʁɔbam	compound	rob|âmes	0.0	0.2	0.0	ʁɔbam	ʁɔbam	0.0	0.0
robât	ʁɔba	ʁɔba	ʁoba	ʁɔba	compound	ro|bât	0.0	0.25	0.0	ʁɔba	ʁɔba	0.0	0.0
robâtes	ʁɔbat	ʁɔbat	ʁobat	ʁɔbat	compound	ro|bâtes	0.0	0.2	0.0	ʁɔbat	ʁɔbat	0.0	0.0
robèrent	ʁɔbɛʁ	ʁɔbɛʁ	ʁobɛʁ	ʁɔbɛʁ	compound	rob|èrent	0.0	0.2	0.0	ʁɔbɛʁ	ʁɔbɛʁ	0.0	0.0
robé	ʁɔbe	ʁɔbe	ʁobe	ʁɔbe	compound	rob|é	0.0	0.25	0.0	ʁɔbe	ʁɔbe	0.0	0.0
rochelais	ʁɔʃlɛ	ʁɔʃlɛ	ʁoʃlɛ	ʁɔʃəlɛ	compound	roche|lais	0.0	0.2	0.16666666666666666	ʁɔʃlɛ	ʁɔʃəlɛ	0.0	0.16666666666666666
rock'n'roll	ʁɔkɛnʁɔl	ʁɔknʁɔll	ɹɒknɹəʊl	ʁɔknʁɔl	compound	rock|n|rol|l	0.25	0.75	0.14285714285714285	ʁɔkɛnʁɔl	ʁɔknʁɔl	0.0	0.14285714285714285
rodave	ʁɔdav	ʁɔdav	ʁodav	ʁɔdav	compound	roda|ve	0.0	0.2	0.0	ʁɔdav	ʁɔdav	0.0	0.0
rodomont	ʁɔdɔmɔ	ʁɔdɔmɔ	ʁodomɔ	ʁɔdɔmɔ	compound	ro|dom|ont	0.0	0.3333333333333333	0.0	ʁɔdɔmɔ̃	ʁɔdɔmɔ̃	0.14285714285714285	0.14285714285714285
rogatoirement	ʁɔɡatwaʁmɑ	ʁɔgatwaʁmɑ	ʁoɡatwaʁmɑ	ʁɔɡatwaʁmɑ	compound	rogatoire|ment	0.1	0.1	0.0	ʁɔgatwaʁmɑ̃	ʁɔgatwaʁmɑ̃	0.18181818181818182	0.18181818181818182
rognonnasses	ʁɔɲɔnas	ʁɔɲɔnas	ʁonjɔnas	ʁɔɲɔnas	compound	rognon|nasses	0.0	0.375	0.0	ʁɔɲɔnas	ʁɔɲɔnas	0.0	0.0
rohmérien	ʁɔmeʁjɛ	ʁɔmeʁjɛ	ʁɔmeʁjɛ	ʁɔmeʁjɛ	compound	ro|h|mé|rien	0.0	0.0	0.0	ʁɔmeʁjɛ̃	ʁɔmeʁjɛ̃	0.125	0.125
roide	ʁwad	ʁwad	ʁwad	ʁwad	compound	roi|de	0.0	0.0	0.0	ʁwad	ʁwad	0.0	0.0
roidi	ʁwadi	ʁwadi	ʁwadi	ʁwadi	compound	roi|di	0.0	0.0	0.0	ʁwadi	ʁwadi	0.0	0.0
roidira	ʁwadiʁa	ʁwadiʁa	ʁwadiʁa	ʁwadiʁa	compound	roi|dira	0.0	0.0	0.0	ʁwadyʁa	ʁwadiʁa	0.14285714285714285	0.0
roidiraient	ʁwadiʁɛ	ʁwadiʁe	ʁwadiʁɛ	ʁwadiʁɛ	compound	roidirai|ent	0.14285714285714285	0.0	0.0	ʁwadiʁɛ	ʁwadiʁɛ	0.0	0.0
roidirais	ʁwadiʁɛ	ʁwadiʁe	ʁwadiʁɛ	ʁwadiʁɛ	compound	roidirai|s	0.14285714285714285	0.0	0.0	ʁwadiʁɛ	ʁwadiʁɛ	0.0	0.0
roidirait	ʁwadiʁɛ	ʁwadiʁet	ʁwadiʁɛ	ʁwadiʁɛ	compound	roidirai|t	0.25	0.0	0.0	ʁwadiʁɛ	ʁwadiʁɛ	0.0	0.0
roidiras	ʁwadiʁa	ʁwadiʁa	ʁwadiʁa	ʁwadiʁa	compound	roi|diras	0.0	0.0	0.0	ʁwadyʁa	ʁwadiʁa	0.14285714285714285	0.0
roidirent	ʁwadiʁ	ʁwadiʁ	ʁwadiʁ	ʁwadiʁ	compound	roi|dirent	0.0	0.0	0.0	ʁwaziʁ	ʁwadiʁ	0.16666666666666666	0.0
roidirez	ʁwadiʁe	ʁwadiʁe	ʁwadiʁe	ʁwadiʁe	compound	roi|direz	0.0	0.0	0.0	ʁwadiʁe	ʁwadiʁe	0.0	0.0
roidiriez	ʁwadiʁje	ʁwadiʁje	ʁwadiʁje	ʁwadiʁje	compound	roi|diriez	0.0	0.0	0.0	ʁwbidiʁje	ʁwadiʁje	0.2222222222222222	0.0
roidirions	ʁwadiʁjɔ	ʁwadiʁjɔ	ʁwadiʁjɔ	ʁwadiʁjɔ	compound	roi|dirions	0.0	0.0	0.0	ʁwadiʁjɔ̃	ʁwadiʁjɔ̃	0.1111111111111111	0.1111111111111111
roidirons	ʁwadiʁɔ	ʁwadiʁɔ	ʁwadiʁɔ	ʁwadiʁɔ	compound	roi|dirons	0.0	0.0	0.0	ʁwadiʁɔ̃	ʁwadiʁɔ̃	0.125	0.125
roidiront	ʁwadiʁɔ	ʁwadiʁɔ	ʁwadiʁɔ	ʁwadiʁɔ	compound	roi|diront	0.0	0.0	0.0	ʁwadiʁɔ̃	ʁwadiʁɔ̃	0.125	0.125
roidis	ʁwadi	ʁwadi	ʁwadi	ʁwadi	compound	roi|dis	0.0	0.0	0.0	ʁwadi	ʁwadi	0.0	0.0
roidissant	ʁwadisɑ	ʁwadisɑ	ʁwadisɑ	ʁwadisɑ	compound	roi|dis|sant	0.0	0.0	0.0	ʁwadisɑ̃	ʁwadisɑ̃	0.125	0.125
roidisse	ʁwadis	ʁwadis	ʁwadis	ʁwadis	compound	roi|disse	0.0	0.0	0.0	ʁwadis	ʁwadis	0.0	0.0
roidissent	ʁwadis	ʁwadis	ʁwadis	ʁwadis	compound	roi|dissent	0.0	0.0	0.0	ʁwadis	ʁwadis	0.0	0.0
roidisses	ʁwadis	ʁwadis	ʁwadis	ʁwadis	compound	roi|disses	0.0	0.0	0.0	ʁwadis	ʁwadis	0.0	0.0
roidissiez	ʁwadisje	ʁwadisje	ʁwadisje	ʁwadisje	compound	roi|dissiez	0.0	0.0	0.0	ʁwadisje	ʁwadisje	0.0	0.0
roidissions	ʁwadisjɔ	ʁwadisjɔ	ʁwadisjɔ	ʁwadisjɔ	compound	roi|dissions	0.0	0.0	0.0	ʁwadisjɔ̃	ʁwadisjɔ̃	0.1111111111111111	0.1111111111111111
roidit	ʁwadi	ʁwadi	ʁwadi	ʁwadi	compound	roi|dit	0.0	0.0	0.0	ʁwadi	ʁwadi	0.0	0.0
roidîmes	ʁwadim	ʁwadim	ʁwadim	ʁwadim	compound	roi|dîmes	0.0	0.0	0.0	ʁwadim	ʁwadim	0.0	0.0
roidît	ʁwadi	ʁwadi	ʁwadi	ʁwadi	compound	roi|dît	0.0	0.0	0.0	ʁwadi	ʁwadi	0.0	0.0
roidîtes	ʁwadit	ʁwadit	ʁwadit	ʁwadit	compound	roi|dîtes	0.0	0.0	0.0	ʁwadit	ʁwadit	0.0	0.0
romagnol	ʁɔmaɲɔl	ʁɔmaɲɔl	ʁomanjɔl	ʁɔmaɲɔl	compound	roma|gn|ol	0.0	0.375	0.0	ʁɔmaɲɔl	ʁɔmaɲɔl	0.0	0.0
romainement	ʁɔmɛnmɑ	ʁɔmɛnmɑ	ʁomɛnmɑ	ʁɔmɛnmɑ	compound	romaine|ment	0.0	0.14285714285714285	0.0	ʁɔmɛnmɑ̃	ʁɔmɛnmɑ̃	0.125	0.125
romaji	ʁɔmaʒi	ʁɔmaʒi	ʁomaʒi	ʁɔmaʒi	compound	roma|ji	0.0	0.16666666666666666	0.0	ʁɔmaʒi	ʁɔmaʒi	0.0	0.0
romanesquement	ʁɔmanɛskəmɑ	ʁɔmanɛskmɑ	ʁomanɛskəmɑ	ʁɔmanɛskmɑ	compound	romanesque|ment	0.1	0.09090909090909091	0.1	ʁɔmanɛskmɑ̃	ʁɔmanɛskəmɑ̃	0.18181818181818182	0.08333333333333333
rondocubisme	ʁɔdokybism	ʁɔdokybism	ʁɔdokybism	ʁɔdɔkœbism	compound	rondo|cubisme	0.0	0.0	0.2	ʁɔ̃dɔkybism	ʁɔ̃dɔkybism	0.18181818181818182	0.18181818181818182
ronronnants	ʁɔʁɔnɑ	ʁɔʁɔnɑ	ʁɔʁɔnɑ	ʁɔʁɔnɑ	compound	ronronnant|s	0.0	0.0	0.0	ʁɔ̃ʁɔnɑ̃	ʁɔ̃ʁɔnɑ̃	0.25	0.25
roquelaure	ʁɔklɔʁ	ʁɔklɔʁ	ʁoklɔʁ	ʁɔklɔʁ	compound	roque|laur|e	0.0	0.16666666666666666	0.0	ʁɔklɔʁ	ʁɔklɔʁ	0.0	0.0
rorqual	ʁɔʁkwal	ʁɔʁkwal	ʁɔʁkal	ʁɔʁkal	compound	ro|r|qua|l	0.0	0.16666666666666666	0.16666666666666666	ʁɔʁkwal	ʁɔʁkal	0.0	0.16666666666666666
roselin	ʁozlɛ	ʁozlɛ	ʁozlɛ	ʁozlɛ	compound	rose|lin	0.0	0.0	0.0	ʁozlɛ̃	ʁozlɛ̃	0.16666666666666666	0.16666666666666666
rosicrucianisme	ʁozikʁysjanism	ʁozikʁysianism	ʁozikʁysjanism	ʁozikʁysjanism	compound	rosi|cru|ci|anisme	0.07142857142857142	0.0	0.0	ʁozikʁysijanism	ʁozikʁysjanism	0.06666666666666667	0.0
rossignolade	ʁɔsiɲɔlad	ʁɔsiɲɔlad	ʁɔsinjolad	ʁɔsiɲɔlad	compound	rossignol|ade	0.0	0.3	0.0	ʁɔsiɲɔlad	ʁɔsiɲɔlad	0.0	0.0
rossignole	ʁɔsiɲɔl	ʁɔsiɲɔl	ʁɔsinjɔl	ʁɔsiɲɔl	compound	rossignol|e	0.0	0.25	0.0	ʁɔsiɲɔl	ʁɔsiɲɔl	0.0	0.0
rossignoler	ʁɔsiɲɔle	ʁɔsiɲɔle	ʁɔsinjole	ʁɔsiɲɔle	compound	rossignol|er	0.0	0.3333333333333333	0.0	ʁɔsiɲɔle	ʁɔsiɲɔle	0.0	0.0
rostrale	ʁɔstʁal	ʁɔstʁal	ʁɔstʁal	ʁɔstʁal	compound	ros|tra|le	0.0	0.0	0.0	ʁɔstʁal	ʁɔstʁal	0.0	0.0
rostralement	ʁɔstʁalmɑ	ʁɔstʁaləmɑ	ʁɔstʁalmɑ	ʁɔstʁalmɑ	compound	ros|tra|lement	0.1	0.0	0.0	ʁɔstʁalmɑ̃	ʁɔstʁalmɑ̃	0.1	0.1
rotoïde	ʁɔtɔid	ʁɔtɔid	ʁotɔid	ʁɔtɔid	compound	roto|ïde	0.0	0.16666666666666666	0.0	ʁɔtɔid	ʁɔtɔid	0.0	0.0
roturièrement	ʁɔtyʁjɛʁmɑ	ʁɔtyʁjɛʁmɑ	ʁotyʁjɛʁmɑ	ʁɔtyʁjɛʁmɑ	compound	roturière|ment	0.0	0.1	0.0	ʁɔtyʁjɛʁmɑ̃	ʁɔtyʁjɛʁmɑ̃	0.09090909090909091	0.09090909090909091
rougeoleuse	ʁuʒɔløz	ʁuʒɔløz	ʁuʒoløz	ʁuʒɔløz	compound	rougeole|use	0.0	0.14285714285714285	0.0	ʁuʒɔløz	ʁuʒɔløz	0.0	0.0
rougepilulé	ʁuʒpilyle	ʁuʒpilyle	ʁuʒpilyle	ʁuʒpilyle	compound	rouge|pi|lu|lé	0.0	0.0	0.0	ʁuʒpilyle	ʁuʒpilyle	0.0	0.0
rougepilulée	ʁuʒpilyle	ʁuʒpilyle	ʁuʒpilyle	ʁuʒpilyle	compound	rouge|pi|lu|lée	0.0	0.0	0.0	ʁuʒpilyle	ʁuʒpilyle	0.0	0.0
rougepilulées	ʁuʒpilyle	ʁuʒpilyle	ʁuʒpilyle	ʁuʒpilyle	compound	rouge|pi|lu|lée|s	0.0	0.0	0.0	ʁuʒpilyle	ʁuʒpilyle	0.0	0.0
rougepilulés	ʁuʒpilyle	ʁuʒpilyle	ʁuʒpilyle	ʁuʒpilyle	compound	rouge|pi|lu|lés	0.0	0.0	0.0	ʁuʒpilyle	ʁuʒpilyle	0.0	0.0
rougequeue	ʁuʒkø	ʁuʒkø	ʁuʒkø	ʁuʒkø	compound	rouge|queue	0.0	0.0	0.0	ʁuʒkø	ʁuʒkø	0.0	0.0
rouilleuse	ʁujøz	ʁujøz	ʁujøz	ʁujøz	compound	rouille|use	0.0	0.0	0.0	ʁujøz	ʁujøz	0.0	0.0
rouleur	ʁulœʁ	ʁulœʁ	ʁulœʁ	ʁulœʁ	compound	roule|ur	0.0	0.0	0.0	ʁulœʁ	ʁulœʁ	0.0	0.0
rouscailler	ʁuskaje	ʁuskaje	ʁuskaje	ʁuskaje	compound	rou|sc|ailler	0.0	0.0	0.0	ʁuskaje	ʁuskaje	0.0	0.0
rousseau	ʁuso	ʁuso	ʁuso	ʁuso	compound	rousse|au	0.0	0.0	0.0	ʁuso	ʁuso	0.0	0.0
rousseauiste	ʁusoist	ʁusoist	ʁusoist	ʁusoist	compound	rousse|au|iste	0.0	0.0	0.0	ʁuswazist	ʁuswist	0.3333333333333333	0.14285714285714285
routa	ʁuta	ʁuta	ʁuta	ʁuta	compound	rout|a	0.0	0.0	0.0	ʁuta	ʁuta	0.0	0.0
routaient	ʁutɛ	ʁute	ʁutɛ	ʁutɛ	compound	routai|ent	0.25	0.0	0.0	ʁutɛ	ʁutɛ	0.0	0.0
routais	ʁutɛ	ʁute	ʁutɛ	ʁutɛ	compound	routai|s	0.25	0.0	0.0	ʁutɛ	ʁutɛ	0.0	0.0
routait	ʁutɛ	ʁutet	ʁutɛ	ʁutɛ	compound	routai|t	0.4	0.0	0.0	ʁutɛ	ʁutɛ	0.0	0.0
routant	ʁutɑ	ʁutɑ	ʁutɑ	ʁutɑ	compound	rout|ant	0.0	0.0	0.0	ʁutɑ̃	ʁutɑ̃	0.2	0.2
routas	ʁuta	ʁuta	ʁuta	ʁuta	compound	rout|as	0.0	0.0	0.0	ʁuta	ʁuta	0.0	0.0
routasse	ʁutas	ʁutas	ʁutas	ʁutas	compound	rout|asse	0.0	0.0	0.0	ʁutas	ʁutas	0.0	0.0
routassent	ʁutas	ʁutas	ʁutas	ʁutas	compound	rout|assent	0.0	0.0	0.0	ʁutas	ʁutas	0.0	0.0
routasses	ʁutas	ʁutas	ʁutas	ʁutas	compound	rout|asses	0.0	0.0	0.0	ʁutas	ʁutas	0.0	0.0
routassiez	ʁutasje	ʁutasje	ʁutasje	ʁutasje	compound	rout|assiez	0.0	0.0	0.0	ʁutasje	ʁutasje	0.0	0.0
routassions	ʁutasjɔ	ʁutasjɔ	ʁutasjɔ	ʁutasjɔ	compound	rout|assions	0.0	0.0	0.0	ʁutasjɔ̃	ʁutasjɔ̃	0.125	0.125
routent	ʁut	ʁut	ʁut	ʁut	compound	route|nt	0.0	0.0	0.0	ʁut	ʁut	0.0	0.0
routera	ʁutʁa	ʁutea	ʁutʁa	ʁutəʁa	compound	router|a	0.2	0.0	0.16666666666666666	ʁutəʁa	ʁutəʁa	0.16666666666666666	0.16666666666666666
routerai	ʁutʁe	ʁuteɛ	ʁutʁe	ʁutəʁe	compound	router|ai	0.4	0.0	0.16666666666666666	ʁutəʁɛ	ʁutəʁɛ	0.3333333333333333	0.3333333333333333
routeraient	ʁutʁɛ	ʁuteɛ	ʁutʁɛ	ʁutəʁɛ	compound	router|aient	0.2	0.0	0.16666666666666666	ʁutəʁɛ	ʁutəʁɛ	0.16666666666666666	0.16666666666666666
routerais	ʁutʁɛ	ʁuteɛ	ʁutʁɛ	ʁutəʁɛ	compound	router|ais	0.2	0.0	0.16666666666666666	ʁutəʁɛ	ʁutəʁɛ	0.16666666666666666	0.16666666666666666
routerait	ʁutʁɛ	ʁuteɛ	ʁutʁɛ	ʁutəʁɛ	compound	router|ait	0.2	0.0	0.16666666666666666	ʁutəʁɛ	ʁutəʁɛ	0.16666666666666666	0.16666666666666666
routeras	ʁutʁa	ʁutea	ʁutʁa	ʁutəʁa	compound	router|as	0.2	0.0	0.16666666666666666	ʁutəʁa	ʁutəʁa	0.16666666666666666	0.16666666666666666
routerez	ʁutʁe	ʁutee	ʁutʁe	ʁutəʁe	compound	router|ez	0.2	0.0	0.16666666666666666	ʁutəʁe	ʁutəʁe	0.16666666666666666	0.16666666666666666
routerons	ʁutʁɔ	ʁuteɔ	ʁutʁɔ	ʁutəʁɔ	compound	router|ons	0.2	0.0	0.16666666666666666	ʁutəʁɔ̃	ʁutəʁɔ̃	0.2857142857142857	0.2857142857142857
routeront	ʁutʁɔ	ʁuteɔ	ʁutʁɔ	ʁutəʁɔ	compound	router|ont	0.2	0.0	0.16666666666666666	ʁutəʁɔ̃	ʁutəʁɔ̃	0.2857142857142857	0.2857142857142857
routeur	ʁutœʁ	ʁutœʁ	ʁutœʁ	ʁutœʁ	compound	route|ur	0.0	0.0	0.0	ʁutœʁ	ʁutœʁ	0.0	0.0
routeurs	ʁutœʁ	ʁutœʁ	ʁutœʁ	ʁutœʁ	compound	route|urs	0.0	0.0	0.0	ʁutœʁ	ʁutœʁ	0.0	0.0
routiez	ʁutje	ʁutje	ʁutje	ʁutje	compound	rout|iez	0.0	0.0	0.0	ʁutje	ʁutje	0.0	0.0
routions	ʁutjɔ	ʁutjɔ	ʁusjɔ	ʁusjɔ	compound	rout|ions	0.0	0.2	0.2	ʁutjɔ̃	ʁutjɔ̃	0.16666666666666666	0.16666666666666666
routons	ʁutɔ	ʁutɔ	ʁutɔ	ʁutɔ	compound	rout|ons	0.0	0.0	0.0	ʁutɔ̃	ʁutɔ̃	0.2	0.2
routâmes	ʁutam	ʁutam	ʁutam	ʁutam	compound	rout|âmes	0.0	0.0	0.0	ʁutam	ʁutam	0.0	0.0
routât	ʁuta	ʁuta	ʁuta	ʁuta	compound	[]	0.0	0.0	0.0	ʁuta	ʁuta	0.0	0.0
routâtes	ʁutat	ʁutat	ʁutat	ʁutat	compound	rou|tâtes	0.0	0.0	0.0	ʁutat	ʁutat	0.0	0.0
