grapheme	label	olaph	espeak	gruut	olaph_source	olaph_splits	olaph_per	espeak_per	gruut_per
unlimitiert	ʊnlimitiːɐt	ˈʊnlimiˌtiːɐt	ˈʊnlˌiːmiːtˌiːɾt	ʔʊnliːmiːtiːʁt	dict	[]	0.182	0.545	0.364
unliniert	ʊnliniːɐt	ˈʊnliˌniːɐt	ˈʊnliːnˌiːɾt	ʔʊnlɪniːʁt	dict	[]	0.222	0.444	0.333
unliterarisch	ʊnlɪtəʁaːʁɪʃ	ˈʊnlɪtəˌʁaːʁɪʃ	ˈʊnlˌiːteːrˌɑrɪʃ	ʔʊnliːteːʁaʁɪʃ	dict	[]	0.167	0.833	0.500
unlogisch	ʊnloːɡɪʃ	ˈʊnlˌoːgɪʃ	ˈʊnlˌoːɡɪʃ	ʔʊnloːgɪʃ	dict	[]	0.375	0.250	0.250
unlustig	ʊnlʊstɪc	ˈʊnlʊstɪk	ˈʊnlˌʊstɪc	ʔʊnlʊstɪc	dict	[]	0.250	0.250	0.125
unlängst	ʊnlɛŋst	ˈʊnlɛŋst	ˈʊnlˌɛŋst	ʔʊnlɛŋst	dict	[]	0.143	0.286	0.143
unlösbar	ʊnløːsbaːɐ	ʊnˈløːsbaːɐ	ˈʊnlˌøːzbɑːɾ	ʔʊnlœsbaʁ	dict	[]	0.100	0.500	0.500
unmerklich	ʔʊnmɛʁklɪc	ʊnˈmɛʁklɪc	ˈʊnmˌɛɾklɪc	ʔʊnmɛʁklɪc	dict	[]	0.200	0.300	0.000
unmilitärisch	ʊnmilitɛːʁɪʃ	ˈʊnmiliˌtɛːʁɪʃ	ˈʊnmˌiːliːtˌɛːrɪʃ	ʔʊnmiːliːtɛʁɪʃ	dict	[]	0.167	0.500	0.333
unmittelbar	ʊnmɪtəlbaːɐ	ˈʊnˌmɪtlbaːɐ	ˈʊnmˌɪtəlbˌɑːɾ	ʔʊnmɪttɛlbaʁ	dict	[]	0.273	0.455	0.455
unmotiviert	ʊnmotiviːɐt	ˈʊnmotiˌviːɐt	ˈʊnmˌoːtiːvˌiːɾt	ʔʊnmoːtiːfiːʁt	dict	[]	0.182	0.545	0.455
unmöglich	ʔʊnmøːklɪc	ʊnˈmøːklɪc	ˈʊnmˌøːklɪc	ʔʊnmøːklɪc	dict	[]	0.200	0.200	0.000
unmündig	ʊnmʏndɪk	ˈʊnˌmʏndɪk	ˈʊnmˌyndɪc	ʔʊnmʏndɪc	dict	[]	0.250	0.375	0.125
unnachgiebigen	ʊnnaːxɡiːbɪɡn	ˈʊnnaːxˌɡiːbɪɡn	ˈʊnnˌaxɡiːbˌɪɡən	ʔʊnnaxgiːbɪgən	dict	[]	0.154	0.385	0.385
unnachgiebigste	ʊnnaːxɡiːbɪcstə	ˈʊnnaːxˌɡiːbɪkstə	ˈʊnnˌaxɡiːbˌɪcstə	ʔʊnnaxgiːbɪgstə	dict	[]	0.200	0.267	0.267
unnachgiebigstem	ʊnnaːxɡiːbɪcstəm	ˈʊnnaːxˌɡiːbɪkstəm	ˈʊnnˌaxɡiːbˌɪcstəm	ʔʊnnaxgiːbɪgstəm	dict	[]	0.188	0.250	0.250
unnachgiebigsten	ʊnnaːxɡiːbɪcstn	ˈʊnnaːxˌɡiːbɪkstn	ˈʊnnˌaxɡiːbˌɪcstən	ʔʊnnaxgiːbɪgstən	dict	[]	0.200	0.333	0.333
unnachgiebigster	ʊnnaːxɡiːbɪcstɐ	ˈʊnnaːxˌɡiːbɪkstɐ	ˈʊnnˌaxɡiːbˌɪcstɜ	ʔʊnnaxgiːbɪgstɐ	dict	[]	0.200	0.333	0.267
unnachgiebigstes	ʊnnaːxɡiːbɪcstəs	ˈʊnnaːxˌɡiːbɪkstəs	ˈʊnnˌaxɡiːbˌɪcstəs	ʔʊnnaxgiːbɪgstəs	dict	[]	0.188	0.250	0.250
unnahbar	ʊnnaːbaːɐ	ˈʊnˌnaːbaːɐ	ˈʊnnˌɑːbɑːɾ	ʔʊnnabaʁ	dict	[]	0.222	0.556	0.444
unnatürlich	ʊnathyːʁlɪc	ˈʊnnaˌtyːɐlɪc	ˈʊnnɑːtˌyːɾlɪc	ʔʊnnaːtyːʁlɪc	dict	[]	0.455	0.545	0.364
unnötig	ʊnøːtɪk	ˈʊnˌnøːtɪk	ˈʊnnˌøːtɪc	ʊnøːtɪc	dict	[]	0.429	0.429	0.000
unnütz	ʊnnʏts	ˈʊnˌnʏts	ˈʊnnˌyts	ʔʊnnʏts	dict	[]	0.333	0.500	0.167
unordentlich	ʊnʔɔɐdntlɪc	ˈʊnʔɔʁdntlɪc	ˈʊnˌɔɾdəntlˌɪc	ʊnʔɔɐdntlɪc	dict	[]	0.182	0.455	0.000
unorthodox	ʊnʔɔʁtodɔks	ˈʊnʔɔʁtoˌdɔks	ˈʊnˌɔɾtoːdˌɔks	ʔʊnʔɔʁtoːdoːks	dict	[]	0.182	0.455	0.364
unpaarig	ʊnpaːʁɪk	ˈʊnˌpaːʁɪk	ˈʊnpˌɑːrɪc	ʔʊnpaaʁɪc	dict	[]	0.250	0.500	0.250
unparteiisch	ʊnpaʁtaɪɪʃ	ˈʊnpaʁˌtaɪɪʃ	ˈʊnpaɾtˌaɪɪʃ	ʔʊnpaʁtaeːɪʃ	dict	[]	0.200	0.300	0.300
unparteilich	ʊnpaʁtaɪlɪc	ˈʊnpaʁtaɪlɪc	ˈʊnpaɾtˌaɪlɪc	ʔʊnpaʁtaeːlɪc	dict	[]	0.091	0.273	0.273
unpassierbar	ʊnpasiːɐbaːɐ	ˈʊnpaˌsiːɐbaːɐ	ˈʊnpasˌiːɾbɑːɾ	ʔʊnpasziːʁbaʁ	dict	[]	0.167	0.417	0.417
unpathetisch	ʊnpateːtɪʃ	ˈʊnpaˌteːtɪʃ	ˈʊnpatˌeːtɪʃ	ʔʊnpatətɪʃ	dict	[]	0.200	0.200	0.300
unpfändbar	ʊnpfɛntbaːɐ	ʊnˈpfɛntbaːɐ	ˈʊnpfˌɛndbɑːɾ	ʔʊnpfɛntbaʁ	dict	[]	0.091	0.455	0.273
unplaciert	ʊnplasiːɐt	ˈʊnplasiːɐt	ˈʊnplatsˌiːɾt	ʔʊnplakiːʁt	dict	[]	0.100	0.400	0.300
unplatziert	ʊnplatsiːɐt	ˈʊnplaˌtsiːɐt	ˈʊnplatsˌiːɾt	ʔʊnplatsiːʁt	dict	[]	0.182	0.273	0.182
unpopulär	ʊnpopulɛːɐ	ˈʊnpopuˌlɛːɐ	ˈʊnpˌoːpuːlˌɛːɾ	ʔʊnpoːpuːlɛʁ	dict	[]	0.200	0.600	0.500
unprätentiös	ʊnpʁɛtɛntsɪøːs	ˈʊnpʁɛtɛnˌtsiøːs	ˈʊnpɾˌɛːtɛntˌiːøːs	ʔʊnpʁɛːtɛntɪɔʏs	dict	[]	0.214	0.500	0.357
unpässlich	ʊnpɛslɪc	ˈʊnˌpɛslɪc	ˈʊnpˌɛslɪc	ʔʊnpɛsslɪc	dict	[]	0.250	0.250	0.250
unrasiert	ʊnʁaziːɐt	ˈʊnʁaˌziːɐt	ˈʊnrazˌiːɾt	ʔʊnʁaziːʁt	dict	[]	0.222	0.444	0.222
unrecht	ʔʊnʁɛct	ˈʊnˌʁɛct	ˈʊnrˌɛct	ʊnʁɛct	dict	[]	0.286	0.429	0.143
unrechtmäßig	ʊnrɛctmɛːsɪc	ˈʊnʁɛctˌmɛːsɪk	ˈʊnrˌɛctmɛːsˌɪc	ʔʊnʁɛctmɛszɪc	dict	[]	0.333	0.250	0.333
unrechtmäßiger	ʊnrɛctmɛːsɪɡɐ	ˈʊnʁɛctˌmɛːsɪɡɐ	ˈʊnrˌɛctmɛːsˌɪɡɜ	ʔʊnʁɛctmɛszɪgɐ	dict	[]	0.231	0.308	0.385
unrechtmäßigsten	ʊnrɛctmɛːsɪcstən	ˈʊnʁɛctˌmɛːsɪkstn	ˈʊnrˌɛctmɛːsˌɪcstən	ʔʊnʁɛctmɛszɪgstən	dict	[]	0.312	0.188	0.312
unredlich	ʊnʁeːtlɪc	ˈʊnˌʁeːtlɪc	ˈʊnrˌeːtlɪc	ʔʊnʁeːtlɪc	dict	[]	0.222	0.333	0.111
unregelmäßig	ʊnʁeːɡlmɛːsɪc	ˈʊnʁeːɡlˌmɛːsɪk	ˈʊnrˌeːɡəlmˌɛːsɪc	ʔʊnʁeːgɛlmɛszɪc	dict	[]	0.231	0.385	0.385
unregierbar	ʊnʁeɡiːɐbaːɐ	ʊnʁeˈɡiːɐbaːɐ	ˈʊnreːɡˌiːɾbɑːɾ	ʔʊnʁeːgiːʁbaʁ	dict	[]	0.083	0.583	0.500
unreif	ʊnʁaɪf	ˈʊnʁaɪf	ˈʊnrˌaɪf	ʔʊnʁaeːf	dict	[]	0.167	0.500	0.500
unrentabel	ʊnʁɛntaːbl	ˈʊnʁɛnˌtaːbl	ˈʊnrɛntˌɑːbəl	ʔʊnʁɛntabeːl	dict	[]	0.200	0.500	0.400
unrettbar	ʊnʁɛtbaːɐ	ˈʊnʁɛtbaːɐ	ˈʊnrˌɛtbɑːɾ	ʔʊnʁɛttbaʁ	dict	[]	0.111	0.556	0.444
unrichtig	ʊnʁɪctɪc	ˈʊnˌʁɪctɪk	ˈʊnrˌɪctɪc	ʔʊnʁɪctɪc	dict	[]	0.375	0.375	0.125
unruhig	ʊnʁuːɪk	ˈʊnʁuːɪk	ˈʊnrˌuːɪc	ʔʊnʁuːɪc	dict	[]	0.143	0.429	0.143
uns	ʊns	ʊns	ˈʊns	ʔʊns	dict	[]	0.000	0.333	0.333
unsachlich	ʊnzaχlɪc	ˈʊnˌzaxlɪc	ˈʊnzˌaxlɪc	ʔʊnzaxlɪc	dict	[]	0.375	0.375	0.250
unsagbar	ʊnzaːkbaːɐ	ʊnˈzaːkbaːɐ	ˈʊnzˌɑːɡbɑːɾ	ʔʊnzakbaʁ	dict	[]	0.100	0.600	0.400
unsanft	ʊnzanft	ˈʊnˌzanft	ˈʊnzˌanft	ʔʊnzanft	dict	[]	0.286	0.286	0.143
unscharf	ʊnʃaʁf	ˈʊnˌʃaʁf	ˈʊnʃˌaɾf	ʔʊnʃaʁf	dict	[]	0.333	0.500	0.167
unscheinbar	ʊnʃaɪnbaːɐ	ˈʊnˌʃaɪnbaːɐ	ˈʊnʃˌaɪnbɑːɾ	ʔʊnʃaeːnbaʁ	dict	[]	0.200	0.400	0.500
unschierig	ʊnʃiːʁɪk	ˈʊnˌʃiːʁɪk	ˈʊnʃˌiːrɪc	ʔʊnʃiːʁɪc	dict	[]	0.250	0.375	0.125
unschliefbar	ʊnʃliːfbaːɐ	ˈʊnˌʃliːfbaːɐ	ˈʊnʃlˌiːfbɑːɾ	ʔʊnʃliːfbaʁ	dict	[]	0.182	0.364	0.273
unschlächtig	ʊnʃlɛctɪc	ˈʊnˌʃlɛctɪk	ˈʊnʃlˌɛctɪc	ʔʊnʃlɛctɪc	dict	[]	0.333	0.222	0.111
unschlüssig	ʊnʃlʏsɪc	ˈʊnˌʃlʏsɪk	ˈʊnʃlˌysɪc	ʔʊnʃlʏszɪc	dict	[]	0.375	0.375	0.250
unschmeichelhaft	ʊnʃmaɪcəlhaft	ʊnˈʃmaɪclhaft	ˈʊnʃmˌaɪcəlhˌaft	ʔʊnʃmaeːcɛlhaft	compound	un|schmeichelhaft	0.154	0.231	0.308
unschuldig	ʊnʃʊldɪk	ˈʊnʃʊldɪk	ˈʊnʃˌʊldɪc	ʔʊnʃʊldɪc	dict	[]	0.125	0.250	0.125
unschuldsvoll	ʊnʃʊltsfɔl	ˈʊnʃʊltsˌfɔl	ˈʊnʃˌʊltsfɔl	ʔʊnʃʊltsvɔll	dict	[]	0.200	0.200	0.300
unschwierig	ʊnʃviːʁɪk	ˈʊnˌʃviːʁɪk	ˈʊnʃvˌiːrɪc	ʔʊnʃviːɐɪc	dict	[]	0.222	0.333	0.222
unschätzbar	unʃɛtsbaːɐ	ˈʊnˌʃɛtsbaːɐ	ˈʊnʃˌɛtsbɑːɾ	ʔʊnʃɛtsbaʁ	dict	[]	0.300	0.500	0.400
unser	ʔʊnzɐ	ˈʊnzɐ	ˈʊnzɜ	ʔʊnzɐ	dict	[]	0.200	0.400	0.000
unseretwegen	ʊnzəʁətveːɡən	ˈʊnzəʁətˌveːɡn	ˈʊnzˌeːrɛtvˌeːɡən	ʔʊnzəʁɛtveːgən	dict	[]	0.231	0.538	0.231
unsexy	ʊnsɛksi	ʊnˈsɛksi	ˈʊnzˌɛksiː	ʔʊnzəkseː	compound	un|sexy	0.143	0.571	0.714
unsicher	ʊnzɪcɐ	ˈʊnˌzɪcɐ	ˈʊnzˌɪcɜ	ʔʊnzɪcɐ	dict	[]	0.333	0.500	0.167
unsichtig	ʊnzɪctɪk	ˈʊnˌzɪctɪk	ˈʊnzˌɪctɪc	ʔʊnzɪctɪc	dict	[]	0.250	0.250	0.125
unsilbisch	ʊnzɪlbɪʃ	ˈʊnˌzɪlbɪʃ	ˈʊnzˌɪlbɪʃ	ʔʊnzɪlbɪʃ	dict	[]	0.250	0.250	0.125
unsinkbar	ʊnzɪŋkbaːɐ	ʊnˈzɪŋkbaːɐ	ˈʊnzˌɪŋkbɑːɾ	ʔʊnzɪŋkbaʁ	dict	[]	0.100	0.400	0.300
unsinnig	ʊnzɪnɪc	ˈʊnˌzɪnɪk	ˈʊnzˌɪnɪc	ʔʊnzɪnnɪc	dict	[]	0.429	0.286	0.286
unspielbar	ʊnʃpiːlbaːɐ	ˈʊnˌʃpiːlbaːɐ	ˈʊnʃpˌiːlbɑːɾ	ʔʊnʃpiːlbaʁ	dict	[]	0.182	0.364	0.273
unsre	ʊnzʁə	ˈʊnzʁə	ˈʊnzrə	ʔʊnsʁə	dict	[]	0.200	0.400	0.400
unsres	ʊnzʁəs	ˈʊnzʁəs	ˈʊnsrəs	ʔʊnsʁəs	dict	[]	0.167	0.500	0.333
unsretwegen	ʊnzʁətveːɡən	ˈʊnzʁətˌveːɡn	ˈʊnsrˌɛtveːɡən	ʔʊnsʁɛtveːgən	dict	[]	0.250	0.417	0.333
unsterblich	ʊnʃtɛʁplɪc	ʊnˈʃtɛʁplɪc	ˈʊnʃtˌɛɾplɪc	ʔʊnʃtɛʁplɪc	dict	[]	0.100	0.300	0.100
unsternbedroht	ʊnʃtɛʁnbədroːt	ˈʊnʃtɛʁnbəˌdʁoːt	ˈʊnʃtˌɛɾnbɛdɾˌoːt	ʔʊnʃtɛʁnbədʁoːt	dict	[]	0.214	0.429	0.143
unstimmig	ʊnʃtɪmɪc	ˈʊnʃtˌɪmɪc	ˈʊnʃtˌɪmɪc	ʔʊnʃtɪmmɪc	dict	[]	0.250	0.250	0.250
unstrittig	ʊnʃtʁɪtɪc	ˈʊnˌʃtʁɪtɪk	ˈʊnʃtɾˌɪtɪc	ʔʊnʃtʁɪtɪc	dict	[]	0.333	0.333	0.111
unstrukturiert	ʊnʃtʁʊktuʁiːʁt	ʊnˌʃtʁʊktuˈʁiːɐt	ˈʊnʃtɾˌʊktuːrˌiːɾt	ʔʊnʃtʁʊktuːʁiːʁt	compound	un|strukturiert	0.214	0.500	0.143
unsympathisch	ʊnsʏmpaːtɪʃ	ˈʊnsʏmˌpaːtɪʃ	ˈʊnzympˌɑːtɪʃ	ʔʊnzʏmpatɪʃ	dict	[]	0.182	0.455	0.273
unsystematisch	ʊnzʏstemaːtɪʃ	ˈʊnzʏsteˌmaːtɪʃ	ˈʊnzysteːmˌɑːtɪʃ	ʔʊnzʏsteːmatɪʃ	dict	[]	0.154	0.385	0.231
unsäglich	ʊnzɛːklɪc	ˈʊnˌzɛːklɪc	ˈʊnzˌɛːklɪc	ʔʊnzɛːklɪc	dict	[]	0.222	0.222	0.111
unsäglicher	ʊnzɛːklɪcɐ	ˈʊnˌzɛːklɪcɐ	ˈʊnzˌɛːklɪcɜ	ʔʊnzɛːklɪcɐ	dict	[]	0.200	0.300	0.100
untadelig	ʊntaːdəlɪk	ˈʊnˌtaːdəlɪk	ˈʊntˌɑdəlˌɪc	ʔʊntaːdeːlɪc	dict	[]	0.200	0.400	0.300
untalentiert	ʊntalɛntiːɐt	ˈʊntalɛnˌtiːɐt	ˈʊntalˈɛntˌiːɾt	ʔʊntalɛntiːʁt	dict	[]	0.167	0.333	0.167
untauglich	ʊntaʊklɪc	ˈʊnˌtaʊklɪc	ˈʊntˌaʊklɪc	ʊntaʊklɪc	dict	[]	0.222	0.222	0.000
untechnisch	ʊntɛcnɪʃ	ˈʊnˌtɛcnɪʃ	ˈʊntˌɛcnɪʃ	ʔʊntɛcnɪʃ	dict	[]	0.250	0.250	0.125
unteilbar	ʊntaɪlbaːɐ	ˈʊnˌtaɪlbaːɐ	ˈʊntˌaɪlbɑːɾ	ʔʊntaeːlbaʁ	dict	[]	0.200	0.400	0.500
unten	ʊntn	ˈʊntn	ˈʊntən	ʊntn	dict	[]	0.250	0.500	0.000
unter	ʊntɐ	ˈʊntɐ	ˈʊntɜ	ʊntɐ	dict	[]	0.250	0.500	0.000
unterband	ʊntɐbant	ʊntɐˈbant	ˌʊntɜbˈant	ʔʊntɛʁbant	dict	[]	0.125	0.375	0.375
unterbelichtet	ʊntɐbəlɪctət	ˈʊntɐbəˌlɪctət	ˌʊntɜbəlˈɪctət	ʔʊntɛʁbeːlɪctət	dict	[]	0.167	0.250	0.417
unterbeschäftigt	ʊntɐbəʃɛftɪct	ˈʊntɐbəˌʃɛftɪct	ˌʊntɜbəʃˈɛftɪct	ʔʊntɛʁbɛʃɛftɪkt	dict	[]	0.154	0.231	0.385
unterbesetzt	ʊntɐbəzɛtst	ˈʊntɐbəˌzɛtst	ˌʊntɜbəzˈɛtst	ʔʊntɛʁbeːzɛtst	dict	[]	0.182	0.273	0.455
unterbewerten	ʊntɐbəveːʁtən	ˈʊntɐbəˌveːɐtn	ˌʊntɜbəvˈɛɾtən	ʔʊntɛʁbeːvɛʁtən	dict	[]	0.308	0.385	0.538
unterbewertend	ʊntɐbəveːʁtənt	ˈʊntɐbəˌveːɐtnt	ˌʊntɜbəvˈɛɾtənt	ʔʊntɛʁbeːvɛʁtɛnt	dict	[]	0.286	0.357	0.571
unterbewusst	ʔʊntɐbəvʊst	ˈʊntɐbəˌvʊst	ˌʊntɜbəvˈʊst	ʔʊntɐbəvʊst	dict	[]	0.182	0.273	0.000
unterbleiben	ʊntɐblaɪbn	ˌʊntɐˈblaɪbn	ˌʊntɜblˈaɪbən	ʔʊntɛʁblaeːbən	dict	[]	0.200	0.400	0.600
unterbreiten	ʊntɐbʁaɪtən	ˈʊntɐˌbʁaɪtn	ˌʊntɜbɾˈaɪtən	ʔʊntɛʁbʁəiːtən	dict	[]	0.273	0.364	0.545
unterbunden	ʊntɐbʊndən	ʊntɐˈbʊndn	ˌʊntɜbˈʊndən	ʔʊntɛʁbʊndən	dict	[]	0.200	0.300	0.300
unterbuttern	ʊntɐbʊtɐn	ˈʊntɐˌbʊtɐn	ˌʊntɜbˈʊtɜn	ʔʊntɛʁbʊtɛʁn	dict	[]	0.222	0.444	0.556
unterdes	ʊntɐdɛs	ˈʊntɐdɛs	ˈʊntˌeːɾdəs	ʔʊntɛʁdəs	compound	unter|des	0.143	0.857	0.571
unterdrücken	ʊntəʁdʁʏkən	ˈʊntɐˌdʁʏkn	ˌʊntɜdɾˈykən	ʊntəʁdʁʏkən	dict	[]	0.364	0.545	0.000
unterdurchschnittlich	ʊntɐdʊʁcʃnɪtlɪc	ˈʊntɐdʊʁcʃnɪtlɪc	ˌʊntɜdˈ??cʃnˌɪtlɪc	ʔʊntɛʁdʊʁtsstsnɪtlɪc	dict	[]	0.067	0.400	0.533
unterdöppen	ʊntəʁdœpən	ˈʊntəʁˌdœpən	ˌʊntɜdˈœpən	ʔʊntɛʁdœppən	all_lang	[]	0.200	0.400	0.300
untereinander	ʊntəʁaɪnandəʁ	ˈʊntɐʔaɪˌnandɐ	ˌʊntɜaɪnˈandɜ	ʊntəʁaɪnandəʁ	dict	[]	0.462	0.462	0.000
unterer	ʊntəʁɐ	ˈʊntəʁɐ	ˈʊntərɜ	ʊntəʁɐ	dict	[]	0.167	0.500	0.000
unterernährt	ʊntɐʔɛɐnɛːɐt	ˈʊntɐʔɛɐˌnɛːɐt	ˌʊntɜɛɾnˈɛːɾt	ʔʊnteːʁɛʁnɛʁt	dict	[]	0.167	0.500	0.583
unterfinanzieren	ʊntɐfinantsiːʁən	ˈʊntɐfinanˌtsiːʁən	ˌʊntɜfˌiːnantsˈiːrən	ʔʊntɛʁfiːnantsiːʁən	dict	[]	0.125	0.375	0.250
unterführen	ʊntɐfyːɐn	ˌʊntɐˈfyːʁən	ˌʊntɜfˈyːrən	ʔʊntɛʁfyːʁən	dict	[]	0.444	0.556	0.556
untergeben	ʊntɐɡeːbən	ʊntɐˈɡeːbn	ˌʊntɜɡˈeːbən	ʔʊntɛʁgeːbən	dict	[]	0.200	0.300	0.400
untergehen	ʔʊntɐɡeːən	ˈʊntɐˌɡeːən	ˌʊntɜɡˈeːən	ʔʊntɛʁgeːən	dict	[]	0.200	0.300	0.300
untergeordnet	ʊntɐɡəɔʁdnət	ˈʊntɐɡəˌʔɔʁdnət	ˌʊntɜɡəˈɔɾdnət	ʔʊntɛʁgəʔɔʁdnət	dict	[]	0.250	0.333	0.417
untergraben	ʊntɐɡʁaːbən	ˈʊntɐˌɡʁaːbn	ˌʊntɜɡɾˈɑːbən	ʔʊntɛʁgʁabən	dict	[]	0.273	0.455	0.455
untergriffig	ʊntɐɡʁɪfɪc	ˈʊntɐˌɡʁɪfɪk	ˌʊntɜɡɾˈɪfɪc	ʔʊntɛʁgʁɪffɪc	dict	[]	0.300	0.400	0.500
untergrub	ʊntɐɡʁuːp	ˈʊntɐˌɡʁuːp	ˌʊntɜɡɾˈuːp	ʔʊntɛʁgʁuːp	dict	[]	0.222	0.444	0.444
untergärig	ʊntɐɡɛːʁɪk	ˈʊntɐˌɡɛːʁɪk	ˌʊntɜɡˈɛːrɪc	ʔʊntɛʁgɛʁɪc	dict	[]	0.200	0.400	0.500
unterhalb	ʊntɐhalp	ˈʊntɐhalp	ˌʊntɜhˈalp	ʔʊntɛʁalp	dict	[]	0.125	0.375	0.375
unterhalten	ʊntəʁhaltən	ˈʊntɐˌhaltn	ˌʊntɜhˈaltən	ʊntəʁhaltən	dict	[]	0.364	0.364	0.000
unterhaltsam	ʊntɐhaltzaːm	ˌʊntɐˈhaltzaːm	ˌʊntɜhˈaltzɑːm	ʔʊntɛʁaltzaːl	dict	[]	0.167	0.333	0.333
unterirdisch	ʊntɐʔɪʁdɪʃ	ˈʊntɐˌʔɪʁdɪʃ	ˌʊntɜˈɪɾdɪʃ	ʔʊnteːʁɪʁdɪʃ	dict	[]	0.200	0.400	0.400
unterjochen	ʊntɐjɔxən	ˌʊntɐˈjɔxn	ˌʊntɜjˈɔxən	ʔʊntɛʁjɔxən	dict	[]	0.333	0.333	0.333
unterjährig	ʊntɐjɛːʁɪk	ˈʊntɐˌjɛːʁɪk	ˌʊntɜjˈɛːrɪc	ʔʊntɛʁjɛʁɪc	dict	[]	0.200	0.400	0.400
unterjährigen	ʊntɐjɛːʁɪɡn	ˈʊntɐˌjɛːʁɪɡn	ˌʊntɜjˈɛːrɪɡən	ʔʊntɛʁjɛʁɪgən	dict	[]	0.182	0.455	0.545
unterklassig	ʊntɐklasɪk	ˈʊntɐˌklasɪk	ˌʊntɜklˈasɪc	ʔʊntɛʁklaszɪc	dict	[]	0.200	0.300	0.400
unterkommen	ʊntərkɔmən	ˈʊntɐˌkɔmən	ˌʊntɜkˈɔmən	ʔʊntɛʁkɔmmən	dict	[]	0.300	0.400	0.400
unterkriegen	ʊntɐkʁiːɡən	ˈʊntɐˌkʁiːɡn	ˌʊntɜkɾˈiːɡən	ʔʊntɛʁkʁiːgən	dict	[]	0.273	0.364	0.364
unterlassen	ʊntəʁlasən	ˌʊntɐˈlasn	ˌʊntɜlˈasən	ʊntəʁlasən	dict	[]	0.400	0.400	0.000
unterlaufen	ʊntəʁlaʊfən	ˈʊntɐˌlaʊfn	ˌʊntɜlˈaʊfən	ʔʊntɛʁlaoːfən	dict	[]	0.364	0.364	0.364
unterlegen	ʊntɐleːɡən	ˈʊntɐˌleːɡn	ˌʊntɜlˈeːɡən	ʔʊntɛʁleːgən	dict	[]	0.300	0.300	0.400
unterliegen	ʊntɐliːɡən	ˈʊntɐˌliːɡn	ˌʊntɜlˈiːɡən	ʔʊntɛʁliːgən	dict	[]	0.300	0.300	0.400
unterm	ʊntɐm	ˈʊntɐm	ˈʊntˌɛɾm	ʔʊntɛʁm	dict	[]	0.200	0.800	0.600
untermauern	ʊntɐmaʊɐn	ˌʊntɐˈmaʊɐn	ˌʊntɜmˈaʊɜn	ʊntɐmaʊɐn	dict	[]	0.222	0.444	0.000
unterminieren	ʊntɐminiːʁən	ˌʊntɐmiˈniːʁən	ˌʊntɜmiːnˈiːrən	ʔʊntɛʁmɪniːʁeːn	dict	[]	0.167	0.417	0.500
unterminiert	ʊntɐminiːɐt	ˌʊntɐmiˈniːɐt	ˌʊntɜmiːnˈiːɾt	ʔʊntɛʁmɪniːʁt	dict	[]	0.182	0.455	0.455
unternehmen	ʊntɐneːmən	ʊntɐˈneːmən	ˌʊntɜnˈeːmən	ʊntɐneːmən	dict	[]	0.100	0.300	0.000
unternehmenseigen	ʊntɐneːmənsʔaɪɡn	ʊntɐˈneːmənsˌʔaɪɡn	ˌʊntɜnˈeːmənzˌaɪɡən	ʔʊntɛʁneːmɛnzaeːgən	dict	[]	0.125	0.375	0.625
unterordnen	ʊntɐɔʁdnən	ˈʊntɐˌʔɔʁdnən	ˌʊntɜˈɔɾdnən	ʔʊnteːʁɔʁdnən	dict	[]	0.300	0.400	0.400
unterprivilegiert	ʊntɐpʁivileɡiːɐt	ˈʊntɐpʁivileˌɡiːɐt	ˌʊntɜpɾˌiːviːleːɡˈiːɾt	ʔʊntɛʁpʁiːviːleːgiːʁt	dict	[]	0.125	0.562	0.500
unterqualifiziert	ʊntɐkvalifitsiːɐt	ˈʊntɐkvalifiˌtsiːɐt	ˌʊntɜkvˌɑliːfiːtsˈiːɾt	ʔʊntəʁkvuːaliːfiːtsiːʁt	dict	[]	0.118	0.471	0.471
unterreden	ʊntɐʁeːdən	ˌʊntɐˈʁeːdn	ˌʊntɜrˈeːdən	ʔʊntɛʁʁeːdən	dict	[]	0.300	0.400	0.300
unterscheiden	ʊntərʃaɪdən	ˌʊntɐˈʃaɪdn	ˌʊntɜʃˈaɪdən	ʔʊntɛʁʃaeːdən	dict	[]	0.364	0.364	0.455
unterschieben	ʊntɐʃiːbən	ˈʊntɐˌʃiːbn	ˌʊntɜʃˈiːbən	ʔʊntɛʁʃiːbən	dict	[]	0.300	0.300	0.300
unterschiedlich	ʊntɐʃiːtlɪc	ˈʊntɐˌʃiːtlɪc	ˌʊntɜʃˈiːtlɪc	ʊntɐʃiːtlɪc	dict	[]	0.182	0.273	0.000
unterschlagen	ʊntərʃlaːɡən	ˈʊntɐˌʃlaːɡn	ˌʊntɜʃlˈɑːɡən	ʊntəʁʃlaːgən	dict	[]	0.333	0.417	0.167
unterschlächtig	ʊntɐʃlɛctɪk	ˈʊntɐˌʃlɛctɪk	ˌʊntɜʃlˈɛctɪc	ʔʊntɛʁstslɛctɪc	dict	[]	0.182	0.273	0.545
unterschlächtigen	ʊntɐʃlɛctɪɡn	ˈʊntɐˌʃlɛctɪɡn	ˌʊntɜʃlˈɛctɪɡən	ʔʊntɛʁstslɛctɪgən	dict	[]	0.167	0.333	0.667
