grapheme	label	olaph	espeak	gruut	olaph_source	olaph_splits	olaph_per	espeak_per	gruut_per
schématiquement	ʃematikmɑ	ʃematikmɑ	ʃematikmˈɑ	ʃematikmɑ	dict	[]	0.000	0.111	0.000
schématisa	ʃematiza	ʃematiza	ʃematizˈa	ʃematiza	dict	[]	0.000	0.125	0.000
schématisai	ʃematize	ʃematizɛ	ʃematizˈe	ʃematizɛ	dict	[]	0.125	0.125	0.125
schématisaient	ʃematizɛ	ʃematizɛ	ʃematizˈɛ	ʃematizɛ	dict	[]	0.000	0.125	0.000
schématisais	ʃematizɛ	ʃematizɛ	ʃematizˈɛ	ʃematizɛ	dict	[]	0.000	0.125	0.000
schématisait	ʃematizɛ	ʃematizɛ	ʃematizˈɛ	ʃematizɛ	dict	[]	0.000	0.125	0.000
schématisant	ʃematizɑ	ʃematizɑ	ʃematizˈɑ	ʃematizɑ	dict	[]	0.000	0.125	0.000
schématisas	ʃematiza	ʃematiza	ʃematizˈa	ʃematiza	dict	[]	0.000	0.125	0.000
schématisasse	ʃematizas	ʃematizas	ʃematizˈas	ʃematizas	dict	[]	0.000	0.111	0.000
schématisassent	ʃematizas	ʃematizas	ʃematizˈas	ʃematizas	dict	[]	0.000	0.111	0.000
schématisasses	ʃematizas	ʃematizas	ʃematizˈas	ʃematizas	dict	[]	0.000	0.111	0.000
schématisassiez	ʃematizasje	ʃematizasje	ʃematizasjˈe	ʃematizasje	dict	[]	0.000	0.091	0.000
schématisassions	ʃematizasjɔ	ʃematizasjɔ	ʃematizasjˈɔ	ʃematizasjɔ	dict	[]	0.000	0.091	0.000
schématisation	ʃematizasjɔ	ʃematizasjɔ	ʃematizasjˈɔ	ʃematizasjɔ	dict	[]	0.000	0.091	0.000
schématise	ʃematiz	ʃematiz	ʃematˈiz	ʃematiz	dict	[]	0.000	0.143	0.000
schématisent	ʃematiz	ʃematiz	ʃematˈiz	ʃematiz	dict	[]	0.000	0.143	0.000
schématiser	ʃematize	ʃematize	ʃematizˈe	ʃematize	dict	[]	0.000	0.125	0.000
schématisera	ʃematizʁa	ʃematizəʁa	ʃematizʁˈa	ʃematizəʁa	dict	[]	0.111	0.111	0.111
schématiserai	ʃematizʁe	ʃematizəʁɛ	ʃematizʁˈe	ʃematizəʁe	dict	[]	0.222	0.111	0.111
schématiseraient	ʃematizʁɛ	ʃematizəʁɛ	ʃematizʁˈɛ	ʃematizəʁɛ	dict	[]	0.111	0.111	0.111
schématiserais	ʃematizʁɛ	ʃematizəʁɛ	ʃematizʁˈɛ	ʃematizəʁɛ	dict	[]	0.111	0.111	0.111
schématiserait	ʃematizʁɛ	ʃematizəʁɛ	ʃematizʁˈɛ	ʃematizəʁɛ	dict	[]	0.111	0.111	0.111
schématiseras	ʃematizʁa	ʃematizəʁa	ʃematizʁˈa	ʃematizəʁa	dict	[]	0.111	0.111	0.111
schématiserez	ʃematizʁe	ʃematizəʁe	ʃematizʁˈe	ʃematizəʁe	dict	[]	0.111	0.111	0.111
schématiseriez	ʃematizəʁje	ʃematizəʁje	ʃematizəʁjˈe	ʃematizʁje	dict	[]	0.000	0.091	0.091
schématiserions	ʃematizəʁjɔ	ʃematizəʁjɔ	ʃematizəʁjˈɔ	ʃematizəʁjɔ	dict	[]	0.000	0.091	0.000
schématiserons	ʃematizʁɔ	ʃematizəʁɔ	ʃematizʁˈɔ	ʃematizəʁɔ	dict	[]	0.111	0.111	0.111
schématiseront	ʃematizʁɔ	ʃematizəʁɔ	ʃematizʁˈɔ	ʃematizəʁɔ	dict	[]	0.111	0.111	0.111
schématises	ʃematiz	ʃematiz	ʃematˈiz	ʃematiz	dict	[]	0.000	0.143	0.000
schématisez	ʃematize	ʃematize	ʃematizˈe	ʃematize	dict	[]	0.000	0.125	0.000
schématisiez	ʃematizje	ʃematizje	ʃematizjˈe	ʃematizje	dict	[]	0.000	0.111	0.000
schématisions	ʃematizjɔ	ʃematizjɔ	ʃematizjˈɔ	ʃematizjɔ	dict	[]	0.000	0.111	0.000
schématisme	ʃematism	ʃematism	ʃematˈism	ʃematism	dict	[]	0.000	0.125	0.000
schématisons	ʃematizɔ	ʃematizɔ	ʃematizˈɔ	ʃematizɔ	dict	[]	0.000	0.125	0.000
schématisâmes	ʃematizam	ʃematizam	ʃematizˈaːm	ʃematizam	dict	[]	0.000	0.222	0.000
schématisât	ʃematiza	ʃematiza	ʃematizˈaː	ʃematiza	dict	[]	0.000	0.250	0.000
schématisâtes	ʃematizat	ʃematizat	ʃematizˈaːt	ʃematizat	dict	[]	0.000	0.222	0.000
schématisèrent	ʃematizɛʁ	ʃematizɛʁ	ʃematizˈɛʁ	ʃematizɛʁ	dict	[]	0.000	0.111	0.000
schématisé	ʃematize	ʃematize	ʃematizˈe	ʃematize	dict	[]	0.000	0.125	0.000
schénanthe	skenɑt	skenɑt	ʃˈeɪnanð	ʃenɑt	dict	[]	0.000	1.000	0.333
sciable	sjabl	sjabl	sjˈabl	sjabl	compound	scia|ble	0.000	0.200	0.000
sciables	sjabl	sjabl	sjˈabl	sjabl	compound	scia|bles	0.000	0.200	0.000
sciage	sjaʒ	sjaʒ	sjˈaʒ	sjaʒ	dict	[]	0.000	0.250	0.000
scialytique	sjalitik	sjalitik	sjalitˈik	sjalitik	compound	scia|ly|tique	0.000	0.125	0.000
sciant	sjɑ	sjɑ	sjˈɑ	sjɑ	dict	[]	0.000	0.333	0.000
sciante	sjɑt	sjɑt	sjˈɑt	sjɑt	dict	[]	0.000	0.250	0.000
sciantes	sjɑt	sjɑt	sjˈɑt	sjɑt	compound	sciante|s	0.000	0.250	0.000
sciants	sjɑ	sjɑ	sjˈɑ	sjɑ	compound	sciant|s	0.000	0.333	0.000
sciatique	sjatik	sjatik	sjatˈik	sjatik	dict	[]	0.000	0.167	0.000
scie	si	si	sˈi	si	dict	[]	0.000	0.500	0.000
sciemment	sjamɑ	sjamɑ	sjamˈɑ	sjamɑ	dict	[]	0.000	0.200	0.000
science	sjɑs	sjɑs	sjˈɑs	sjɑs	dict	[]	0.000	0.250	0.000
sciences	sjɑs	sjɑs	sjˈɑs	sjɑs	dict	[]	0.000	0.250	0.000
scientifique	sjɑtifik	sjɑtifik	sjɑtifˈik	sjɑtifik	dict	[]	0.000	0.125	0.000
scientifiquement	sjɑtifikmɑ	sjɑtifikmɑ	sjɑtifikmˈɑ	sjɑtifikmɑ	dict	[]	0.000	0.100	0.000
scientifiques	sjɑtifik	sjɑtifik	sjɑtifˈik	sjɑtifik	dict	[]	0.000	0.125	0.000
scientiste	sjɑtist	sjɑtist	sjɑtˈist	sjɑtist	dict	[]	0.000	0.143	0.000
scientologie	sjɑtɔlɔʒi	sjɑtɔlɔʒi	sjɑtoloʒˈi	sjɑtɔlɔʒi	dict	[]	0.000	0.333	0.000
scientométrie	sjɑtɔmetʁi	sjɑtɔmetʁi	sjɑtometʁˈi	sjɑtɔmetʁi	dict	[]	0.000	0.200	0.000
scier	sje	sje	sjˈe	sje	dict	[]	0.000	0.333	0.000
scierie	siʁi	siʁi	siʁˈi	siʁi	dict	[]	0.000	0.250	0.000
scieur	sjœʁ	sjœʁ	sjˈœʁ	sjœʁ	dict	[]	0.000	0.250	0.000
scille	skil	skil	sˈij	skil	dict	[]	0.000	0.500	0.000
scindage	sɛdaʒ	sɛdaʒ	sɛdˈaʒ	sɛdaʒ	dict	[]	0.000	0.200	0.000
scinder	sɛde	sɛde	sɛdˈe	sɛde	dict	[]	0.000	0.250	0.000
scinque	sɛk	sɛk	sˈɛk	sɛk	dict	[]	0.000	0.333	0.000
scintiller	sɛtije	sɛtije	sɛtijˈe	sɛtije	dict	[]	0.000	0.167	0.000
scion	sjɔ	sjɔ	sjˈɔ	sjɔ	dict	[]	0.000	0.333	0.000
scirpe	siʁp	siʁp	sˈiʁp	skiʁp	dict	[]	0.000	0.250	0.250
scission	sisjɔ	sisjɔ	sisjˈɔ	sisjɔ	dict	[]	0.000	0.200	0.000
scissionner	sisjɔne	sisjɔne	sisjɔnˈe	sisjɔne	dict	[]	0.000	0.143	0.000
sciure	sjyʁ	sjyʁ	sjˈyʁ	sjyʁ	dict	[]	0.000	0.250	0.000
sciène	sjɛn	sjɛn	sjˈɛn	sjɛn	compound	[]	0.000	0.250	0.000
sclérale	skleʁal	skleʁal	skleʁˈal	skleʁal	compound	sc|lé|ral|e	0.000	0.143	0.000
scléranthe	skleʁɑt	skleʁɑt	sklˈeɪɹanð	skleʁɑt	dict	[]	0.000	0.857	0.000
sclérose	skleʁoz	skleʁoz	skleʁˈɔz	skleʁoz	dict	[]	0.000	0.286	0.000
scléroser	skleʁoze	skleʁoze	skleʁozˈe	skleʁoze	dict	[]	0.000	0.125	0.000
scolaire	skɔlɛʁ	skɔlɛʁ	skolˈɛʁ	skɔlɛʁ	dict	[]	0.000	0.333	0.000
scolarisai	skɔlaʁize	skɔlaʁizɛ	skolaʁizˈe	skɔlaʁizɛ	dict	[]	0.111	0.222	0.111
scolarisant	skɔlaʁizɑ	skɔlaʁizɑ	skolaʁizˈɑ	skɔlaʁizɑ	dict	[]	0.000	0.222	0.000
scolarisation	skɔlaʁizasjɔ	skɔlaʁizasjɔ	skolaʁizasjˈɔ	skɔlaʁizasjɔ	dict	[]	0.000	0.167	0.000
scolariser	skɔlaʁize	skɔlaʁize	skolaʁizˈe	skɔlaʁize	dict	[]	0.000	0.222	0.000
scolarisez	skɔlaʁize	skɔlaʁize	skolaʁizˈe	skɔlaʁize	dict	[]	0.000	0.222	0.000
scolarisé	skɔlaʁize	skɔlaʁize	skolaʁizˈe	skɔlaʁize	dict	[]	0.000	0.222	0.000
scolarisée	skɔlaʁize	skɔlaʁize	skolaʁizˈe	skɔlaʁize	dict	[]	0.000	0.222	0.000
scolarisées	skɔlaʁize	skɔlaʁize	skolaʁizˈe	skɔlaʁize	dict	[]	0.000	0.222	0.000
scolarisés	skɔlaʁize	skɔlaʁize	skolaʁizˈe	skɔlaʁize	dict	[]	0.000	0.222	0.000
scolarité	skɔlaʁite	skɔlaʁite	skolaʁitˈe	skɔlaʁite	dict	[]	0.000	0.222	0.000
scolarités	skɔlaʁite	skɔlaʁite	skolaʁitˈe	skɔlaʁite	dict	[]	0.000	0.222	0.000
scoliaste	skɔljast	skɔljast	skoljˈast	skɔljast	dict	[]	0.000	0.250	0.000
scoliose	skɔljoz	skɔljoz	skoljˈɔz	skɔljoz	dict	[]	0.000	0.429	0.000
scolopendre	skɔlɔpɑdʁ	skɔlɔpɑdʁ	skolopˈɑdʁ	skɔlɔpɑdʁ	dict	[]	0.000	0.333	0.000
sconse	skɔs	skɔs	skˈɔs	skɔs	dict	[]	0.000	0.250	0.000
scoop	skup	skup	skˈuːp	skup	dict	[]	0.000	0.500	0.000
scooter	skutœʁ	skutœʁ	skˈuːtə	skutœʁ	dict	[]	0.000	0.667	0.000
scopitone	skopitɔn	skopitɔn	skopitˈɔn	skɔpitɔn	dict	[]	0.000	0.125	0.125
scorbut	skɔʁbyt	skɔʁbyt	skɔʁbˈyt	skɔʁbyt	dict	[]	0.000	0.143	0.000
scorbutique	skɔʁbytik	skɔʁbytik	skɔʁbytˈik	skɔʁbytik	dict	[]	0.000	0.111	0.000
score	skɔʁ	skɔʁ	skˈɔʁ	skɔʁ	dict	[]	0.000	0.250	0.000
scorer	skɔʁe	skɔʁe	skoʁˈe	skɔʁe	dict	[]	0.000	0.400	0.000
scoriacée	skɔʁjase	skɔʁjase	skoʁjasˈe	skɔʁjase	dict	[]	0.000	0.250	0.000
scorie	skɔʁi	skɔʁi	skoʁˈi	skɔʁi	dict	[]	0.000	0.400	0.000
scorifier	skɔʁifje	skɔʁifje	skoʁifjˈe	skɔʁifje	compound	sc|ori|fier	0.000	0.250	0.000
scorpion	skɔʁpjɔ	skɔʁpjɔ	skɔʁpjˈɔ	skɔʁpjɔ	dict	[]	0.000	0.143	0.000
scorsonère	skɔʁsɔnɛʁ	skɔʁsɔnɛʁ	skɔʁsonˈɛʁ	skɔʁsɔnɛʁ	dict	[]	0.000	0.222	0.000
scotch	skɔtʃ	skɔtʃ	skˈɒtʃ	skɔtʃ	dict	[]	0.000	0.400	0.000
scotcher	skɔtʃe	skɔtʃe	skˈɒtʃə	skɔtʃe	dict	[]	0.000	0.500	0.000
scotobiologie	skotobjɔlɔʒi	skotobjɔlɔʒi	skˌɒtəʊbaɪˈɒlədʒi	skɔtɔbjɔlɔʒi	dict	[]	0.000	0.833	0.167
scots	skɔts	skɔts	skˈɒts	sko	dict	[]	0.000	0.400	0.600
scottish	skɔtiʃ	skɔtiʃ	skˈɒtɪʃ	skɔtiz	all_lang	[]	0.000	0.500	0.167
scoubidou	skubidu	skubidu	skubidˈu	skubidu	compound	sc|ou|bi|dou	0.000	0.143	0.000
scoumoune	skumun	ʃkumun	skumˈun	skumun	dict	[]	0.167	0.167	0.000
scoutisme	skutism	skutism	skutˈism	skutizm	dict	[]	0.000	0.143	0.000
scrabbler	skʁable	skʁable	skɹˈablə	skʁable	dict	[]	0.000	0.429	0.000
scrabbleuse	skʁabløz	skʁabløz	skʁablˈøz	skʁabløz	dict	[]	0.000	0.125	0.000
scratch	skʁatʃ	skʁatʃ	skʁˈatʃ	skʁatʃ	compound	scr|at|ch	0.000	0.167	0.000
scratcher	skʁatʃe	skʁatʃe	skʁatʃˈœʁ	skʁatʃe	dict	[]	0.000	0.429	0.000
screen	skʁin	skʁin	skɹˈiːn	skʁn	dict	[]	0.000	0.600	0.200
scriban	skʁibɑ	skʁibɑ	skʁibˈɑ	skʁibɑ	compound	scr|ib|an	0.000	0.167	0.000
scribe	skʁib	skʁib	skʁˈib	skʁib	dict	[]	0.000	0.200	0.000
scribouillard	skʁibujaʁ	skʁibujaʁ	skʁibujˈaʁ	skʁibujaʁ	dict	[]	0.000	0.111	0.000
script	skʁipt	skʁipt	skʁˈipt	skʁipt	dict	[]	0.000	0.167	0.000
scripteur	skʁiptœʁ	skʁiptœʁ	skʁiptˈœʁ	skʁiptœʁ	dict	[]	0.000	0.125	0.000
scriptorium	skʁiptɔʁjɔm	skʁiptɔʁiɔm	skʁiptoʁjˈɔm	skʁiptɔʁjɔm	compound	script|ori|um	0.091	0.182	0.000
scripturalité	skʁiptyʁalite	skʁiptyʁalite	skʁiptyʁalitˈe	skʁiptyʁalite	compound	scriptural|ité	0.000	0.077	0.000
scrobiculé	skʁɔbikyle	skʁɔbikyle	skʁobikylˈe	skʁɔbikyle	dict	[]	0.000	0.200	0.000
scrobiculée	skʁɔbikyle	skʁɔbikyle	skʁobikylˈe	skʁɔbikyle	dict	[]	0.000	0.200	0.000
scrofuleuse	skʁɔfyløz	skʁɔfyløz	skʁofylˈøz	skʁɔfyløz	dict	[]	0.000	0.222	0.000
scrogneugneu	skʁɔɲøɲø	skʁɔɲøɲø	skʁonjønjˈø	skʁɔɲøɲø	dict	[]	0.000	0.750	0.000
scroller	skʁɔle	skʁɔle	skʁɔlˈe	skʁɔle	dict	[]	0.000	0.167	0.000
scrotal	skʁɔtal	skʁɔtal	skʁotˈal	skʁɔtal	dict	[]	0.000	0.286	0.000
scrotale	skʁɔtal	skʁɔtal	skʁotˈal	skʁɔtal	dict	[]	0.000	0.286	0.000
scrotales	skʁɔtal	skʁɔtal	skʁotˈal	skʁɔtal	compound	scrotale|s	0.000	0.286	0.000
scrotaux	skʁɔto	skʁɔto	skʁotˈo	skʁɔto	dict	[]	0.000	0.333	0.000
scrotum	skʁɔtɔm	skʁɔtɔm	skʁotˈɔm	skʁɔtym	dict	[]	0.000	0.143	0.143
scrupule	skʁypyl	skʁypyl	skʁypˈyl	skʁypyl	dict	[]	0.000	0.143	0.000
scrupuleuse	skʁypyløz	skʁypyløz	skʁypylˈøz	skʁypyløz	dict	[]	0.000	0.111	0.000
scrupuleusement	skʁypyløzmɑ	skʁypyløzmɑ	skʁypyløzmˈɑ	skʁypyløzmɑ	dict	[]	0.000	0.091	0.000
scrupuleuses	skʁypyløz	skʁypyløz	skʁypylˈøz	skʁypyløz	dict	[]	0.000	0.111	0.000
scrupuleux	skʁypylø	skʁypylø	skʁypylˈø	skʁypylø	dict	[]	0.000	0.125	0.000
scruta	skʁyta	skʁyta	skʁytˈa	skʁyta	dict	[]	0.000	0.167	0.000
scrutai	skʁyte	skʁytɛ	skʁytˈe	skʁytɛ	dict	[]	0.167	0.167	0.167
scrutaient	skʁytɛ	skʁytɛ	skʁytˈɛ	skʁytɛ	dict	[]	0.000	0.167	0.000
scrutais	skʁytɛ	skʁytɛ	skʁytˈɛ	skʁytɛ	dict	[]	0.000	0.167	0.000
scrutait	skʁytɛ	skʁytɛ	skʁytˈɛ	skʁytɛ	dict	[]	0.000	0.167	0.000
scrutant	skʁytɑ	skʁytɑ	skʁytˈɑ	skʁytɑ	dict	[]	0.000	0.167	0.000
scrutas	skʁyta	skʁyta	skʁytˈa	skʁyta	dict	[]	0.000	0.167	0.000
scrutasse	skʁytas	skʁytas	skʁytˈas	skʁytas	dict	[]	0.000	0.143	0.000
scrutassent	skʁytas	skʁytas	skʁytˈas	skʁytas	dict	[]	0.000	0.143	0.000
scrutasses	skʁytas	skʁytas	skʁytˈas	skʁytas	dict	[]	0.000	0.143	0.000
scrutassiez	skʁytasje	skʁytasje	skʁytasjˈe	skʁytasje	dict	[]	0.000	0.111	0.000
scrutassions	skʁytasjɔ	skʁytasjɔ	skʁytasjˈɔ	skʁytasjɔ	dict	[]	0.000	0.111	0.000
scrutatrice	skʁytatʁis	skʁytatʁis	skʁytatʁˈis	skʁytatʁis	dict	[]	0.000	0.100	0.000
scrute	skʁyt	skʁyt	skʁˈyt	skʁyt	dict	[]	0.000	0.200	0.000
scrutent	skʁyt	skʁyt	skʁˈyt	skʁyt	dict	[]	0.000	0.200	0.000
scruter	skʁyte	skʁyte	skʁytˈe	skʁyte	dict	[]	0.000	0.167	0.000
scrutera	skʁytʁa	skʁytəʁa	skʁytʁˈa	skʁytəʁa	dict	[]	0.143	0.143	0.143
scruterai	skʁytʁe	skʁytəʁɛ	skʁytʁˈe	skʁytəʁe	dict	[]	0.286	0.143	0.143
scruteraient	skʁytʁɛ	skʁytəʁɛ	skʁytʁˈɛ	skʁytəʁɛ	dict	[]	0.143	0.143	0.143
scruterais	skʁytʁɛ	skʁytəʁɛ	skʁytʁˈɛ	skʁytəʁɛ	dict	[]	0.143	0.143	0.143
scruterait	skʁytʁɛ	skʁytəʁɛ	skʁytʁˈɛ	skʁytəʁɛ	dict	[]	0.143	0.143	0.143
scruteras	skʁytʁa	skʁytəʁa	skʁytʁˈa	skʁytəʁa	dict	[]	0.143	0.143	0.143
scruterez	skʁytʁe	skʁytəʁe	skʁytʁˈe	skʁytəʁe	dict	[]	0.143	0.143	0.143
scruteriez	skʁytəʁje	skʁytəʁje	skʁytəʁjˈe	skʁytəʁje	dict	[]	0.000	0.111	0.000
scruterions	skʁytəʁjɔ	skʁytəʁjɔ	skʁytəʁjˈɔ	skʁytəʁjɔ	dict	[]	0.000	0.111	0.000
scruterons	skʁytʁɔ	skʁytəʁɔ	skʁytʁˈɔ	skʁytəʁɔ	dict	[]	0.143	0.143	0.143
scruteront	skʁytʁɔ	skʁytəʁɔ	skʁytʁˈɔ	skʁytəʁɔ	dict	[]	0.143	0.143	0.143
scrutes	skʁyt	skʁyt	skʁˈyt	skʁyt	dict	[]	0.000	0.200	0.000
scrutez	skʁyte	skʁyte	skʁytˈe	skʁyte	dict	[]	0.000	0.167	0.000
scrutiez	skʁytje	skʁytje	skʁytjˈe	skʁytje	dict	[]	0.000	0.143	0.000
scrutin	skʁytɛ	skʁytɛ	skʁytˈɛ	skʁytɛ	dict	[]	0.000	0.167	0.000
scrutions	skʁytjɔ	skʁytjɔ	skʁysjˈɔ	skʁysjɔ	dict	[]	0.000	0.286	0.143
scrutons	skʁytɔ	skʁytɔ	skʁytˈɔ	skʁytɔ	dict	[]	0.000	0.167	0.000
scrutâmes	skʁytam	skʁytam	skʁytˈaːm	skʁytam	dict	[]	0.000	0.286	0.000
scrutât	skʁyta	skʁyta	skʁytˈaː	skʁyta	dict	[]	0.000	0.333	0.000
scrutâtes	skʁytat	skʁytat	skʁytˈaːt	skʁytat	dict	[]	0.000	0.286	0.000
scrutèrent	skʁytɛʁ	skʁytɛʁ	skʁytˈɛʁ	skʁytɛʁ	dict	[]	0.000	0.143	0.000
scruté	skʁyte	skʁyte	skʁytˈe	skʁyte	dict	[]	0.000	0.167	0.000
sculpter	skylte	skylte	skyltˈe	skylte	dict	[]	0.000	0.167	0.000
sculpteur	skyltœʁ	skyltœʁ	skyltˈœʁ	skyltœʁ	dict	[]	0.000	0.143	0.000
sculptrice	skyltʁis	skyltʁis	skyltʁˈis	skylptʁis	dict	[]	0.000	0.125	0.125
sculpturale	skylptyʁal	skyltyʁal	skyltyʁˈal	skyltyʁal	dict	[]	0.100	0.200	0.100
sculpture	skyltyʁ	skyltyʁ	skyltˈyʁ	skyltyʁ	dict	[]	0.000	0.143	0.000
sculptures	skyltyʁ	skyltyʁ	skyltˈyʁ	skyltyʁ	dict	[]	0.000	0.143	0.000
scutaire	skytɛʁ	skytɛʁ	skytˈɛʁ	skytɛʁ	compound	sc|ut|aire	0.000	0.167	0.000
scutellaire	skytɛlɛʁ	skytɛlɛʁ	skytɛlˈɛʁ	skytɛlɛʁ	dict	[]	0.000	0.125	0.000
scythe	sit	sit	sˈaɪð	sit	dict	[]	0.000	1.333	0.000
scène	sɛn	sɛn	sˈɛn	sɛn	dict	[]	0.000	0.333	0.000
scènes	sɛn	sɛn	sˈɛn	sɛn	dict	[]	0.000	0.333	0.000
scédastique	sedastik	sedastik	sedastˈik	edastik	dict	[]	0.000	0.125	0.125
scélérat	seleʁa	seleʁa	seleʁˈa	seleʁa	dict	[]	0.000	0.167	0.000
scélératesse	seleʁatɛs	seleʁatɛs	seleʁatˈɛs	seleʁatɛs	dict	[]	0.000	0.111	0.000
scénario	senaʁjo	senaʁjo	senaʁjˈo	senaʁjo	dict	[]	0.000	0.143	0.000
scénariste	senaʁist	senaʁist	senaʁˈist	senaʁist	dict	[]	0.000	0.125	0.000
scénique	senik	senik	senˈik	senik	dict	[]	0.000	0.200	0.000
se	sə	sə	sˈə-	sə	dict	[]	0.000	1.000	0.000
seaborgium	sibɔʁɡjɔm	sibɔʁɡjɔm	sˈiːbɔːdʒəm	sabɔʁʒjɔm	dict	[]	0.000	0.667	0.222
seau	so	so	sˈo	so	dict	[]	0.000	0.500	0.000
seaux	so	so	sˈo	so	dict	[]	0.000	0.500	0.000
sebkha	sɛbka	sɛbka	sɛbkˈa	sɛbka	dict	[]	0.000	0.200	0.000
sec	sɛk	sɛk	sˈɛk	sɛk	dict	[]	0.000	0.333	0.000
second	səɡɔ	səgɔ	səɡˈɔ	səɡɔ	dict	[]	0.250	0.250	0.000
seconda	səɡɔda	səgɔda	səɡɔdˈa	səkɔda	dict	[]	0.167	0.167	0.167
secondai	səɡɔde	səgɔdɛ	səɡɔdˈe	səkɔde	dict	[]	0.333	0.167	0.167
secondaient	səɡɔdɛ	səgɔdɛ	səɡɔdˈɛ	səɡɔdɛ	dict	[]	0.167	0.167	0.000
secondaire	səɡɔdɛʁ	səgɔdɛʁ	səɡɔdˈɛʁ	səɡɔdɛʁ	dict	[]	0.143	0.143	0.000
secondairement	səɡɔdɛʁmɑ	səgɔdɛʁmɑ	səɡɔdɛʁmˈɑ	səɡɔdɛʁmɑ	dict	[]	0.111	0.111	0.000
secondais	səɡɔdɛ	səgɔdɛ	səɡɔdˈɛ	səkɔdɛ	dict	[]	0.167	0.167	0.167
secondait	səɡɔdɛ	səgɔdɛ	səɡɔdˈɛ	səɡɔdɛ	dict	[]	0.167	0.167	0.000
secondant	səɡɔdɑ	səgɔdɑ	səɡɔdˈɑ	səkɔdɑ	dict	[]	0.167	0.167	0.167
secondas	səɡɔda	səgɔda	səɡɔdˈa	səkɔda	dict	[]	0.167	0.167	0.167
secondasse	səɡɔdas	səgɔdas	səɡɔdˈas	səkɔdas	dict	[]	0.143	0.143	0.143
secondassent	səɡɔdas	səgɔdas	səɡɔdˈas	səkɔdas	dict	[]	0.143	0.143	0.143
secondasses	səɡɔdas	səgɔdas	səɡɔdˈas	səkɔdas	dict	[]	0.143	0.143	0.143
secondassiez	səɡɔdasje	səgɔdasje	səɡɔdasjˈe	səkɔdasje	dict	[]	0.111	0.111	0.111
secondassions	səɡɔdasjɔ	səgɔdasjɔ	səɡɔdasjˈɔ	səkɔdasjɔ	dict	[]	0.111	0.111	0.111
seconde	səɡɔd	səgɔd	səɡˈɔd	səɡɔd	dict	[]	0.200	0.200	0.000
secondement	səɡɔdmɑ	səgɔdmɑ	səɡɔdmˈɑ	səɡɔdmɑ	dict	[]	0.143	0.143	0.000
secondent	səɡɔd	səgɔd	səɡˈɔd	səkɔd	dict	[]	0.200	0.200	0.200
seconder	səɡɔde	səgɔde	səɡɔdˈe	səɡɔde	dict	[]	0.167	0.167	0.000
secondera	səɡɔdʁa	səgɔdəʁa	səɡɔdʁˈa	səkɔdəʁa	dict	[]	0.286	0.143	0.286
seconderai	səɡɔdʁe	səgɔdəʁɛ	səɡɔdʁˈe	səkɔdəʁe	dict	[]	0.429	0.143	0.286
seconderaient	səɡɔdʁɛ	səgɔdəʁɛ	səɡɔdʁˈɛ	səkɔdəʁɛ	dict	[]	0.286	0.143	0.286
seconderais	səɡɔdʁɛ	səgɔdəʁɛ	səɡɔdʁˈɛ	səkɔdəʁɛ	dict	[]	0.286	0.143	0.286
seconderait	səɡɔdʁɛ	səgɔdəʁɛ	səɡɔdʁˈɛ	səkɔdəʁɛ	dict	[]	0.286	0.143	0.286
seconderas	səɡɔdʁa	səgɔdəʁa	səɡɔdʁˈa	səkɔdəʁa	dict	[]	0.286	0.143	0.286
seconderez	səɡɔdʁe	səgɔdəʁe	səɡɔdʁˈe	səkɔdəʁe	dict	[]	0.286	0.143	0.286
seconderiez	səɡɔdəʁje	səgɔdəʁje	səɡɔdəʁjˈe	səkɔdəʁje	dict	[]	0.111	0.111	0.111
seconderions	səɡɔdəʁjɔ	səgɔdəʁjɔ	səɡɔdəʁjˈɔ	səkɔdəʁjɔ	dict	[]	0.111	0.111	0.111
seconderons	səɡɔdʁɔ	səgɔdəʁɔ	səɡɔdʁˈɔ	səkɔdəʁɔ	dict	[]	0.286	0.143	0.286
seconderont	səɡɔdʁɔ	səgɔdəʁɔ	səɡɔdʁˈɔ	səkɔdəʁɔ	dict	[]	0.286	0.143	0.286
secondes	səɡɔd	səgɔd	səɡˈɔd	səɡɔd	dict	[]	0.200	0.200	0.000
secondez	səɡɔde	səgɔde	səɡɔdˈe	səkɔde	dict	[]	0.167	0.167	0.167
secondiez	səɡɔdje	səgɔdje	səɡɔdjˈe	səkɔdje	dict	[]	0.143	0.143	0.143
secondions	səɡɔdjɔ	səgɔdjɔ	səɡɔdjˈɔ	səkɔdjɔ	dict	[]	0.143	0.143	0.143
secondons	səɡɔdɔ	səgɔdɔ	səɡɔdˈɔ	səkɔdɔ	dict	[]	0.167	0.167	0.167
seconds	səɡɔ	səgɔ	səɡˈɔ	səɡɔ	dict	[]	0.250	0.250	0.000
secondâmes	səɡɔdam	səgɔdam	səɡɔdˈaːm	səkɔdam	dict	[]	0.143	0.286	0.143
secondât	səɡɔda	səgɔda	səɡɔdˈaː	səkɔda	dict	[]	0.167	0.333	0.167
secondâtes	səɡɔdat	səgɔdat	səɡɔdˈaːt	səkɔdat	dict	[]	0.143	0.286	0.143
secondèrent	səɡɔdɛʁ	səgɔdɛʁ	səɡɔdˈɛʁ	səkɔdɛʁ	dict	[]	0.143	0.143	0.143
secondé	səɡɔde	səgɔde	səɡɔdˈe	səɡɔde	dict	[]	0.167	0.167	0.000
